year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y
2000,16001,IDAHO,ID,ADA,40650,AL GORE,75050,GEORGE W. BUSH
2000,16003,IDAHO,ID,ADAMS,336,AL GORE,1476,GEORGE W. BUSH
2000,16005,IDAHO,ID,BANNOCK,10892,AL GORE,18223,GEORGE W. BUSH
2000,16007,IDAHO,ID,BEAR LAKE,517,AL GORE,2296,GEORGE W. BUSH
2000,16009,IDAHO,ID,BENEWAH,895,AL GORE,2606,GEORGE W. BUSH
2000,16011,IDAHO,ID,BINGHAM,3310,AL GORE,10628,GEORGE W. BUSH
2000,16013,IDAHO,ID,BLAINE,3748,AL GORE,3528,GEORGE W. BUSH
2000,16015,IDAHO,ID,BOISE,745,AL GORE,2019,GEORGE W. BUSH
2000,16017,IDAHO,ID,BONNER,4318,AL GORE,8945,GEORGE W. BUSH
2000,16019,IDAHO,ID,BONNEVILLE,7235,AL GORE,24988,GEORGE W. BUSH
2000,16021,IDAHO,ID,BOUNDARY,832,AL GORE,2797,GEORGE W. BUSH
2000,16023,IDAHO,ID,BUTTE,354,AL GORE,1054,GEORGE W. BUSH
2000,16025,IDAHO,ID,CAMAS,113,AL GORE,359,GEORGE W. BUSH
2000,16027,IDAHO,ID,CANYON,10588,AL GORE,30560,GEORGE W. BUSH
2000,16029,IDAHO,ID,CARIBOU,475,AL GORE,2601,GEORGE W. BUSH
2000,16031,IDAHO,ID,CASSIA,1087,AL GORE,5983,GEORGE W. BUSH
2000,16033,IDAHO,ID,CLARK,63,AL GORE,311,GEORGE W. BUSH
2000,16035,IDAHO,ID,CLEARWATER,841,AL GORE,2885,GEORGE W. BUSH
2000,16037,IDAHO,ID,CUSTER,416,AL GORE,1794,GEORGE W. BUSH
2000,16039,IDAHO,ID,ELMORE,1840,AL GORE,4891,GEORGE W. BUSH
2000,16041,IDAHO,ID,FRANKLIN,513,AL GORE,3594,GEORGE W. BUSH
2000,16043,IDAHO,ID,FREMONT,699,AL GORE,4242,GEORGE W. BUSH
2000,16045,IDAHO,ID,GEM,1346,AL GORE,4376,GEORGE W. BUSH
2000,16047,IDAHO,ID,GOODING,1282,AL GORE,3502,GEORGE W. BUSH
2000,16049,IDAHO,ID,IDAHO,1187,AL GORE,5806,GEORGE W. BUSH
2000,16051,IDAHO,ID,JEFFERSON,1100,AL GORE,6480,GEORGE W. BUSH
2000,16053,IDAHO,ID,JEROME,1360,AL GORE,4418,GEORGE W. BUSH
2000,16055,IDAHO,ID,KOOTENAI,13488,AL GORE,28162,GEORGE W. BUSH
2000,16057,IDAHO,ID,LATAH,5661,AL GORE,8161,GEORGE W. BUSH
2000,16059,IDAHO,ID,LEMHI,660,AL GORE,2859,GEORGE W. BUSH
2000,16061,IDAHO,ID,LEWIS,335,AL GORE,1295,GEORGE W. BUSH
2000,16063,IDAHO,ID,LINCOLN,437,AL GORE,1049,GEORGE W. BUSH
2000,16065,IDAHO,ID,MADISON,816,AL GORE,7941,GEORGE W. BUSH
2000,16067,IDAHO,ID,MINIDOKA,1344,AL GORE,4907,GEORGE W. BUSH
2000,16069,IDAHO,ID,NEZ PERCE,4995,AL GORE,10577,GEORGE W. BUSH
2000,16071,IDAHO,ID,ONEIDA,307,AL GORE,1426,GEORGE W. BUSH
2000,16073,IDAHO,ID,OWYHEE,623,AL GORE,2450,GEORGE W. BUSH
2000,16075,IDAHO,ID,PAYETTE,1643,AL GORE,4961,GEORGE W. BUSH
2000,16077,IDAHO,ID,POWER,755,AL GORE,1872,GEORGE W. BUSH
2000,16079,IDAHO,ID,SHOSHONE,2225,AL GORE,2879,GEORGE W. BUSH
2000,16081,IDAHO,ID,TETON,720,AL GORE,1745,GEORGE W. BUSH
2000,16083,IDAHO,ID,TWIN FALLS,5777,AL GORE,15794,GEORGE W. BUSH
2000,16085,IDAHO,ID,VALLEY,1129,AL GORE,2548,GEORGE W. BUSH
2000,16087,IDAHO,ID,WASHINGTON,980,AL GORE,2899,GEORGE W. BUSH
2000,17001,ILLINOIS,IL,ADAMS,12197,AL GORE,17331,GEORGE W. BUSH
2000,17003,ILLINOIS,IL,ALEXANDER,2357,AL GORE,1588,GEORGE W. BUSH
2000,17005,ILLINOIS,IL,BOND,3060,AL GORE,3804,GEORGE W. BUSH
2000,17007,ILLINOIS,IL,BOONE,6481,AL GORE,8617,GEORGE W. BUSH
2000,17009,ILLINOIS,IL,BROWN,1077,AL GORE,1529,GEORGE W. BUSH
2000,17011,ILLINOIS,IL,BUREAU,7754,AL GORE,8526,GEORGE W. BUSH
2000,17013,ILLINOIS,IL,CALHOUN,1310,AL GORE,1229,GEORGE W. BUSH
2000,17015,ILLINOIS,IL,CARROLL,3113,AL GORE,3835,GEORGE W. BUSH
2000,17017,ILLINOIS,IL,CASS,2789,AL GORE,2968,GEORGE W. BUSH
2000,17019,ILLINOIS,IL,CHAMPAIGN,35515,AL GORE,34645,GEORGE W. BUSH
2000,17021,ILLINOIS,IL,CHRISTIAN,6799,AL GORE,7537,GEORGE W. BUSH
2000,17023,ILLINOIS,IL,CLARK,2932,AL GORE,4398,GEORGE W. BUSH
2000,17025,ILLINOIS,IL,CLAY,2212,AL GORE,3789,GEORGE W. BUSH
2000,17027,ILLINOIS,IL,CLINTON,6436,AL GORE,8588,GEORGE W. BUSH
2000,17029,ILLINOIS,IL,COLES,8904,AL GORE,10495,GEORGE W. BUSH
2000,17031,ILLINOIS,IL,COOK,1280547,AL GORE,534542,GEORGE W. BUSH
2000,17033,ILLINOIS,IL,CRAWFORD,3333,AL GORE,4974,GEORGE W. BUSH
2000,17035,ILLINOIS,IL,CUMBERLAND,1870,AL GORE,2964,GEORGE W. BUSH
2000,17037,ILLINOIS,IL,DEKALB,14798,AL GORE,17139,GEORGE W. BUSH
2000,17039,ILLINOIS,IL,DE WITT,2870,AL GORE,3968,GEORGE W. BUSH
2000,17041,ILLINOIS,IL,DOUGLAS,3215,AL GORE,4734,GEORGE W. BUSH
2000,17043,ILLINOIS,IL,DUPAGE,152550,AL GORE,201037,GEORGE W. BUSH
2000,17045,ILLINOIS,IL,EDGAR,3216,AL GORE,4833,GEORGE W. BUSH
2000,17047,ILLINOIS,IL,EDWARDS,978,AL GORE,2212,GEORGE W. BUSH
2000,17049,ILLINOIS,IL,EFFINGHAM,4225,AL GORE,9855,GEORGE W. BUSH
2000,17051,ILLINOIS,IL,FAYETTE,3886,AL GORE,5200,GEORGE W. BUSH
2000,17053,ILLINOIS,IL,FORD,2090,AL GORE,3889,GEORGE W. BUSH
2000,17055,ILLINOIS,IL,FRANKLIN,10201,AL GORE,8490,GEORGE W. BUSH
2000,17057,ILLINOIS,IL,FULTON,8940,AL GORE,6936,GEORGE W. BUSH
2000,17059,ILLINOIS,IL,GALLATIN,1878,AL GORE,1591,GEORGE W. BUSH
2000,17061,ILLINOIS,IL,GREENE,2490,AL GORE,3129,GEORGE W. BUSH
2000,17063,ILLINOIS,IL,GRUNDY,7516,AL GORE,8709,GEORGE W. BUSH
2000,17065,ILLINOIS,IL,HAMILTON,1943,AL GORE,2519,GEORGE W. BUSH
2000,17067,ILLINOIS,IL,HANCOCK,4256,AL GORE,5134,GEORGE W. BUSH
2000,17069,ILLINOIS,IL,HARDIN,1184,AL GORE,1366,GEORGE W. BUSH
2000,17071,ILLINOIS,IL,HENDERSON,2030,AL GORE,1708,GEORGE W. BUSH
2000,17073,ILLINOIS,IL,HENRY,11921,AL GORE,10896,GEORGE W. BUSH
2000,17075,ILLINOIS,IL,IROQUOIS,4397,AL GORE,8685,GEORGE W. BUSH
2000,17077,ILLINOIS,IL,JACKSON,11773,AL GORE,9823,GEORGE W. BUSH
2000,17079,ILLINOIS,IL,JASPER,1815,AL GORE,3119,GEORGE W. BUSH
2000,17081,ILLINOIS,IL,JEFFERSON,6685,AL GORE,8362,GEORGE W. BUSH
2000,17083,ILLINOIS,IL,JERSEY,4355,AL GORE,4699,GEORGE W. BUSH
2000,17085,ILLINOIS,IL,JO DAVIESS,4585,AL GORE,5304,GEORGE W. BUSH
2000,17087,ILLINOIS,IL,JOHNSON,1928,AL GORE,3285,GEORGE W. BUSH
2000,17089,ILLINOIS,IL,KANE,60127,AL GORE,76996,GEORGE W. BUSH
2000,17091,ILLINOIS,IL,KANKAKEE,19180,AL GORE,20049,GEORGE W. BUSH
2000,17093,ILLINOIS,IL,KENDALL,8444,AL GORE,13688,GEORGE W. BUSH
2000,17095,ILLINOIS,IL,KNOX,12572,AL GORE,9912,GEORGE W. BUSH
2000,17097,ILLINOIS,IL,LAKE,115058,AL GORE,120988,GEORGE W. BUSH
2000,17099,ILLINOIS,IL,LASALLE,23355,AL GORE,21276,GEORGE W. BUSH
2000,17101,ILLINOIS,IL,LAWRENCE,2822,AL GORE,3594,GEORGE W. BUSH
2000,17103,ILLINOIS,IL,LEE,6111,AL GORE,8069,GEORGE W. BUSH
2000,17105,ILLINOIS,IL,LIVINGSTON,5829,AL GORE,9187,GEORGE W. BUSH
2000,17107,ILLINOIS,IL,LOGAN,4600,AL GORE,8141,GEORGE W. BUSH
2000,17109,ILLINOIS,IL,MCDONOUGH,6080,AL GORE,6465,GEORGE W. BUSH
2000,17111,ILLINOIS,IL,MCHENRY,40698,AL GORE,62112,GEORGE W. BUSH
2000,17113,ILLINOIS,IL,MCLEAN,24936,AL GORE,34008,GEORGE W. BUSH
2000,17115,ILLINOIS,IL,MACON,24262,AL GORE,23830,GEORGE W. BUSH
2000,17117,ILLINOIS,IL,MACOUPIN,11015,AL GORE,9749,GEORGE W. BUSH
2000,17119,ILLINOIS,IL,MADISON,59077,AL GORE,48821,GEORGE W. BUSH
2000,17121,ILLINOIS,IL,MARION,8068,AL GORE,8240,GEORGE W. BUSH
2000,17123,ILLINOIS,IL,MARSHALL,2570,AL GORE,3145,GEORGE W. BUSH
2000,17125,ILLINOIS,IL,MASON,3192,AL GORE,3411,GEORGE W. BUSH
2000,17127,ILLINOIS,IL,MASSAC,2912,AL GORE,3676,GEORGE W. BUSH
2000,17129,ILLINOIS,IL,MENARD,2164,AL GORE,3862,GEORGE W. BUSH
2000,17131,ILLINOIS,IL,MERCER,4400,AL GORE,3688,GEORGE W. BUSH
2000,17133,ILLINOIS,IL,MONROE,5797,AL GORE,7632,GEORGE W. BUSH
2000,17135,ILLINOIS,IL,MONTGOMERY,6542,AL GORE,6226,GEORGE W. BUSH
2000,17137,ILLINOIS,IL,MORGAN,5899,AL GORE,8058,GEORGE W. BUSH
2000,17139,ILLINOIS,IL,MOULTRIE,2529,AL GORE,3058,GEORGE W. BUSH
2000,17141,ILLINOIS,IL,OGLE,7673,AL GORE,12325,GEORGE W. BUSH
2000,17143,ILLINOIS,IL,PEORIA,38604,AL GORE,36398,GEORGE W. BUSH
2000,17145,ILLINOIS,IL,PERRY,4862,AL GORE,4802,GEORGE W. BUSH
2000,17147,ILLINOIS,IL,PIATT,3488,AL GORE,4619,GEORGE W. BUSH
2000,17149,ILLINOIS,IL,PIKE,3198,AL GORE,4706,GEORGE W. BUSH
2000,17151,ILLINOIS,IL,POPE,927,AL GORE,1346,GEORGE W. BUSH
2000,17153,ILLINOIS,IL,PULASKI,1518,AL GORE,1430,GEORGE W. BUSH
2000,17155,ILLINOIS,IL,PUTNAM,1657,AL GORE,1437,GEORGE W. BUSH
2000,17157,ILLINOIS,IL,RANDOLPH,6794,AL GORE,7127,GEORGE W. BUSH
2000,17159,ILLINOIS,IL,RICHLAND,2491,AL GORE,4718,GEORGE W. BUSH
2000,17161,ILLINOIS,IL,ROCK ISLAND,37957,AL GORE,25194,GEORGE W. BUSH
2000,17163,ILLINOIS,IL,ST. CLAIR,55961,AL GORE,42299,GEORGE W. BUSH
2000,17165,ILLINOIS,IL,SALINE,5427,AL GORE,5933,GEORGE W. BUSH
2000,17167,ILLINOIS,IL,SANGAMON,38414,AL GORE,50374,GEORGE W. BUSH
2000,17169,ILLINOIS,IL,SCHUYLER,1587,AL GORE,2077,GEORGE W. BUSH
2000,17171,ILLINOIS,IL,SCOTT,954,AL GORE,1458,GEORGE W. BUSH
2000,17173,ILLINOIS,IL,SHELBY,4018,AL GORE,5851,GEORGE W. BUSH
2000,17175,ILLINOIS,IL,STARK,1211,AL GORE,1694,GEORGE W. BUSH
2000,17177,ILLINOIS,IL,STEPHENSON,8062,AL GORE,10715,GEORGE W. BUSH
2000,17179,ILLINOIS,IL,TAZEWELL,25379,AL GORE,31537,GEORGE W. BUSH
2000,17181,ILLINOIS,IL,UNION,3982,AL GORE,4397,GEORGE W. BUSH
2000,17183,ILLINOIS,IL,VERMILION,15406,AL GORE,15783,GEORGE W. BUSH
2000,17185,ILLINOIS,IL,WABASH,1987,AL GORE,3406,GEORGE W. BUSH
2000,17187,ILLINOIS,IL,WARREN,3524,AL GORE,3899,GEORGE W. BUSH
2000,17189,ILLINOIS,IL,WASHINGTON,2638,AL GORE,4353,GEORGE W. BUSH
2000,17191,ILLINOIS,IL,WAYNE,2209,AL GORE,5347,GEORGE W. BUSH
2000,17193,ILLINOIS,IL,WHITE,2958,AL GORE,4521,GEORGE W. BUSH
2000,17195,ILLINOIS,IL,WHITESIDE,12886,AL GORE,11252,GEORGE W. BUSH
2000,17197,ILLINOIS,IL,WILL,90902,AL GORE,95828,GEORGE W. BUSH
2000,17199,ILLINOIS,IL,WILLIAMSON,12192,AL GORE,14012,GEORGE W. BUSH
2000,17201,ILLINOIS,IL,WINNEBAGO,51981,AL GORE,53816,GEORGE W. BUSH
2000,17203,ILLINOIS,IL,WOODFORD,5529,AL GORE,10905,GEORGE W. BUSH
2000,18001,INDIANA,IN,ADAMS,3775,AL GORE,8555,GEORGE W. BUSH
2000,18003,INDIANA,IN,ALLEN,41636,AL GORE,70426,GEORGE W. BUSH
2000,18005,INDIANA,IN,BARTHOLOMEW,9015,AL GORE,16200,GEORGE W. BUSH
2000,18007,INDIANA,IN,BENTON,1328,AL GORE,2441,GEORGE W. BUSH
2000,18009,INDIANA,IN,BLACKFORD,2103,AL GORE,2699,GEORGE W. BUSH
2000,18011,INDIANA,IN,BOONE,4763,AL GORE,13161,GEORGE W. BUSH
2000,18013,INDIANA,IN,BROWN,2608,AL GORE,3871,GEORGE W. BUSH
2000,18015,INDIANA,IN,CARROLL,2965,AL GORE,5102,GEORGE W. BUSH
2000,18017,INDIANA,IN,CASS,5412,AL GORE,9305,GEORGE W. BUSH
2000,18019,INDIANA,IN,CLARK,17360,AL GORE,19417,GEORGE W. BUSH
2000,18021,INDIANA,IN,CLAY,3605,AL GORE,6393,GEORGE W. BUSH
2000,18023,INDIANA,IN,CLINTON,3643,AL GORE,7141,GEORGE W. BUSH
2000,18025,INDIANA,IN,CRAWFORD,1817,AL GORE,2327,GEORGE W. BUSH
2000,18027,INDIANA,IN,DAVIESS,2697,AL GORE,6872,GEORGE W. BUSH
2000,18029,INDIANA,IN,DEARBORN,6020,AL GORE,11452,GEORGE W. BUSH
2000,18031,INDIANA,IN,DECATUR,2889,AL GORE,6115,GEORGE W. BUSH
2000,18033,INDIANA,IN,DEKALB,4776,AL GORE,8701,GEORGE W. BUSH
2000,18035,INDIANA,IN,DELAWARE,20876,AL GORE,22105,GEORGE W. BUSH
2000,18037,INDIANA,IN,DUBOIS,5090,AL GORE,10134,GEORGE W. BUSH
2000,18039,INDIANA,IN,ELKHART,16402,AL GORE,36756,GEORGE W. BUSH
2000,18041,INDIANA,IN,FAYETTE,3415,AL GORE,5060,GEORGE W. BUSH
2000,18043,INDIANA,IN,FLOYD,13209,AL GORE,16486,GEORGE W. BUSH
2000,18045,INDIANA,IN,FOUNTAIN,2717,AL GORE,4408,GEORGE W. BUSH
2000,18047,INDIANA,IN,FRANKLIN,2591,AL GORE,5587,GEORGE W. BUSH
2000,18049,INDIANA,IN,FULTON,2960,AL GORE,5218,GEORGE W. BUSH
2000,18051,INDIANA,IN,GIBSON,5802,AL GORE,7734,GEORGE W. BUSH
2000,18053,INDIANA,IN,GRANT,9712,AL GORE,16153,GEORGE W. BUSH
2000,18055,INDIANA,IN,GREENE,4898,AL GORE,7452,GEORGE W. BUSH
2000,18057,INDIANA,IN,HAMILTON,18002,AL GORE,56372,GEORGE W. BUSH
2000,18059,INDIANA,IN,HANCOCK,6503,AL GORE,15943,GEORGE W. BUSH
2000,18061,INDIANA,IN,HARRISON,5870,AL GORE,8711,GEORGE W. BUSH
2000,18063,INDIANA,IN,HENDRICKS,10786,AL GORE,28651,GEORGE W. BUSH
2000,18065,INDIANA,IN,HENRY,7647,AL GORE,10321,GEORGE W. BUSH
2000,18067,INDIANA,IN,HOWARD,12899,AL GORE,20331,GEORGE W. BUSH
2000,18069,INDIANA,IN,HUNTINGTON,4119,AL GORE,10113,GEORGE W. BUSH
2000,18071,INDIANA,IN,JACKSON,5330,AL GORE,9054,GEORGE W. BUSH
2000,18073,INDIANA,IN,JASPER,3744,AL GORE,7212,GEORGE W. BUSH
2000,18075,INDIANA,IN,JAY,3167,AL GORE,4687,GEORGE W. BUSH
2000,18077,INDIANA,IN,JEFFERSON,5117,AL GORE,6582,GEORGE W. BUSH
2000,18079,INDIANA,IN,JENNINGS,3549,AL GORE,5732,GEORGE W. BUSH
2000,18081,INDIANA,IN,JOHNSON,11952,AL GORE,29404,GEORGE W. BUSH
2000,18083,INDIANA,IN,KNOX,6300,AL GORE,8485,GEORGE W. BUSH
2000,18085,INDIANA,IN,KOSCIUSKO,5785,AL GORE,19040,GEORGE W. BUSH
2000,18087,INDIANA,IN,LAGRANGE,2733,AL GORE,5437,GEORGE W. BUSH
2000,18089,INDIANA,IN,LAKE,109078,AL GORE,63389,GEORGE W. BUSH
2000,18091,INDIANA,IN,LAPORTE,19736,AL GORE,18994,GEORGE W. BUSH
2000,18093,INDIANA,IN,LAWRENCE,5071,AL GORE,10677,GEORGE W. BUSH
2000,18095,INDIANA,IN,MADISON,23403,AL GORE,27956,GEORGE W. BUSH
2000,18097,INDIANA,IN,MARION,134189,AL GORE,137810,GEORGE W. BUSH
2000,18099,INDIANA,IN,MARSHALL,5541,AL GORE,10266,GEORGE W. BUSH
2000,18101,INDIANA,IN,MARTIN,1518,AL GORE,3008,GEORGE W. BUSH
2000,18103,INDIANA,IN,MIAMI,4155,AL GORE,8401,GEORGE W. BUSH
2000,18105,INDIANA,IN,MONROE,17523,AL GORE,19147,GEORGE W. BUSH
2000,18107,INDIANA,IN,MONTGOMERY,3899,AL GORE,8891,GEORGE W. BUSH
2000,18109,INDIANA,IN,MORGAN,6228,AL GORE,15286,GEORGE W. BUSH
2000,18111,INDIANA,IN,NEWTON,2101,AL GORE,3250,GEORGE W. BUSH
2000,18113,INDIANA,IN,NOBLE,4822,AL GORE,9103,GEORGE W. BUSH
2000,18115,INDIANA,IN,OHIO,951,AL GORE,1515,GEORGE W. BUSH
2000,18117,INDIANA,IN,ORANGE,2601,AL GORE,4687,GEORGE W. BUSH
2000,18119,INDIANA,IN,OWEN,2253,AL GORE,4019,GEORGE W. BUSH
2000,18121,INDIANA,IN,PARKE,2481,AL GORE,3841,GEORGE W. BUSH
2000,18123,INDIANA,IN,PERRY,3823,AL GORE,3461,GEORGE W. BUSH
2000,18125,INDIANA,IN,PIKE,2605,AL GORE,3566,GEORGE W. BUSH
2000,18127,INDIANA,IN,PORTER,26790,AL GORE,31157,GEORGE W. BUSH
2000,18129,INDIANA,IN,POSEY,4430,AL GORE,6498,GEORGE W. BUSH
2000,18131,INDIANA,IN,PULASKI,1919,AL GORE,3497,GEORGE W. BUSH
2000,18133,INDIANA,IN,PUTNAM,4123,AL GORE,7352,GEORGE W. BUSH
2000,18135,INDIANA,IN,RANDOLPH,3906,AL GORE,6020,GEORGE W. BUSH
2000,18137,INDIANA,IN,RIPLEY,3498,AL GORE,6988,GEORGE W. BUSH
2000,18139,INDIANA,IN,RUSH,2370,AL GORE,4749,GEORGE W. BUSH
2000,18141,INDIANA,IN,ST. JOSEPH,47703,AL GORE,47581,GEORGE W. BUSH
2000,18143,INDIANA,IN,SCOTT,3915,AL GORE,3761,GEORGE W. BUSH
2000,18145,INDIANA,IN,SHELBY,5374,AL GORE,9590,GEORGE W. BUSH
2000,18147,INDIANA,IN,SPENCER,3752,AL GORE,5096,GEORGE W. BUSH
2000,18149,INDIANA,IN,STARKE,4136,AL GORE,4349,GEORGE W. BUSH
2000,18151,INDIANA,IN,STEUBEN,4103,AL GORE,6953,GEORGE W. BUSH
2000,18153,INDIANA,IN,SULLIVAN,3833,AL GORE,4319,GEORGE W. BUSH
2000,18155,INDIANA,IN,SWITZERLAND,1336,AL GORE,1831,GEORGE W. BUSH
2000,18157,INDIANA,IN,TIPPECANOE,18220,AL GORE,26106,GEORGE W. BUSH
2000,18159,INDIANA,IN,TIPTON,2392,AL GORE,4784,GEORGE W. BUSH
2000,18161,INDIANA,IN,UNION,927,AL GORE,1838,GEORGE W. BUSH
2000,18163,INDIANA,IN,VANDERBURGH,29222,AL GORE,35846,GEORGE W. BUSH
2000,18165,INDIANA,IN,VERMILLION,3370,AL GORE,3130,GEORGE W. BUSH
2000,18167,INDIANA,IN,VIGO,17570,AL GORE,18021,GEORGE W. BUSH
2000,18169,INDIANA,IN,WABASH,4277,AL GORE,8321,GEORGE W. BUSH
2000,18171,INDIANA,IN,WARREN,1471,AL GORE,2218,GEORGE W. BUSH
2000,18173,INDIANA,IN,WARRICK,8749,AL GORE,13205,GEORGE W. BUSH
2000,18175,INDIANA,IN,WASHINGTON,3675,AL GORE,5868,GEORGE W. BUSH
2000,18177,INDIANA,IN,WAYNE,10273,AL GORE,14273,GEORGE W. BUSH
2000,18179,INDIANA,IN,WELLS,3319,AL GORE,7755,GEORGE W. BUSH
2000,18181,INDIANA,IN,WHITE,3655,AL GORE,6037,GEORGE W. BUSH
2000,18183,INDIANA,IN,WHITLEY,4107,AL GORE,8080,GEORGE W. BUSH
2000,19001,IOWA,IA,ADAIR,1753,AL GORE,2275,GEORGE W. BUSH
2000,19003,IOWA,IA,ADAMS,897,AL GORE,1170,GEORGE W. BUSH
2000,19005,IOWA,IA,ALLAMAKEE,2883,AL GORE,3277,GEORGE W. BUSH
2000,19007,IOWA,IA,APPANOOSE,2560,AL GORE,2992,GEORGE W. BUSH
2000,19009,IOWA,IA,AUDUBON,1780,AL GORE,1909,GEORGE W. BUSH
2000,19011,IOWA,IA,BENTON,5915,AL GORE,5468,GEORGE W. BUSH
2000,19013,IOWA,IA,BLACK HAWK,30112,AL GORE,23468,GEORGE W. BUSH
2000,19015,IOWA,IA,BOONE,6270,AL GORE,5625,GEORGE W. BUSH
2000,19017,IOWA,IA,BREMER,5169,AL GORE,5675,GEORGE W. BUSH
2000,19019,IOWA,IA,BUCHANAN,5045,AL GORE,4092,GEORGE W. BUSH
2000,19021,IOWA,IA,BUENA VISTA,3297,AL GORE,4354,GEORGE W. BUSH
2000,19023,IOWA,IA,BUTLER,2735,AL GORE,3837,GEORGE W. BUSH
2000,19025,IOWA,IA,CALHOUN,2132,AL GORE,2776,GEORGE W. BUSH
2000,19027,IOWA,IA,CARROLL,4463,AL GORE,4879,GEORGE W. BUSH
2000,19029,IOWA,IA,CASS,2481,AL GORE,4206,GEORGE W. BUSH
2000,19031,IOWA,IA,CEDAR,4033,AL GORE,4031,GEORGE W. BUSH
2000,19033,IOWA,IA,CERRO GORDO,12185,AL GORE,9397,GEORGE W. BUSH
2000,19035,IOWA,IA,CHEROKEE,2845,AL GORE,3463,GEORGE W. BUSH
2000,19037,IOWA,IA,CHICKASAW,3435,AL GORE,2936,GEORGE W. BUSH
2000,19039,IOWA,IA,CLARKE,2081,AL GORE,1984,GEORGE W. BUSH
2000,19041,IOWA,IA,CLAY,3294,AL GORE,3992,GEORGE W. BUSH
2000,19043,IOWA,IA,CLAYTON,4238,AL GORE,4034,GEORGE W. BUSH
2000,19045,IOWA,IA,CLINTON,12276,AL GORE,9229,GEORGE W. BUSH
2000,19047,IOWA,IA,CRAWFORD,2838,AL GORE,3482,GEORGE W. BUSH
2000,19049,IOWA,IA,DALLAS,8561,AL GORE,10306,GEORGE W. BUSH
2000,19051,IOWA,IA,DAVIS,1691,AL GORE,1956,GEORGE W. BUSH
2000,19053,IOWA,IA,DECATUR,1674,AL GORE,1903,GEORGE W. BUSH
2000,19055,IOWA,IA,DELAWARE,3808,AL GORE,4273,GEORGE W. BUSH
2000,19057,IOWA,IA,DES MOINES,11351,AL GORE,7385,GEORGE W. BUSH
2000,19059,IOWA,IA,DICKINSON,3660,AL GORE,4225,GEORGE W. BUSH
2000,19061,IOWA,IA,DUBUQUE,22341,AL GORE,16462,GEORGE W. BUSH
2000,19063,IOWA,IA,EMMET,2165,AL GORE,2331,GEORGE W. BUSH
2000,19065,IOWA,IA,FAYETTE,4640,AL GORE,4747,GEORGE W. BUSH
2000,19067,IOWA,IA,FLOYD,3830,AL GORE,3191,GEORGE W. BUSH
2000,19069,IOWA,IA,FRANKLIN,2122,AL GORE,2657,GEORGE W. BUSH
2000,19071,IOWA,IA,FREMONT,1459,AL GORE,2069,GEORGE W. BUSH
2000,19073,IOWA,IA,GREENE,2301,AL GORE,2282,GEORGE W. BUSH
2000,19075,IOWA,IA,GRUNDY,2139,AL GORE,3851,GEORGE W. BUSH
2000,19077,IOWA,IA,GUTHRIE,2493,AL GORE,2840,GEORGE W. BUSH
2000,19079,IOWA,IA,HAMILTON,3407,AL GORE,3968,GEORGE W. BUSH
2000,19081,IOWA,IA,HANCOCK,2281,AL GORE,2988,GEORGE W. BUSH
2000,19083,IOWA,IA,HARDIN,3734,AL GORE,4486,GEORGE W. BUSH
2000,19085,IOWA,IA,HARRISON,2551,AL GORE,3802,GEORGE W. BUSH
2000,19087,IOWA,IA,HENRY,3907,AL GORE,4476,GEORGE W. BUSH
2000,19089,IOWA,IA,HOWARD,2426,AL GORE,1922,GEORGE W. BUSH
2000,19091,IOWA,IA,HUMBOLDT,1949,AL GORE,2846,GEORGE W. BUSH
2000,19093,IOWA,IA,IDA,1411,AL GORE,1968,GEORGE W. BUSH
2000,19095,IOWA,IA,IOWA,3230,AL GORE,3894,GEORGE W. BUSH
2000,19097,IOWA,IA,JACKSON,4945,AL GORE,3769,GEORGE W. BUSH
2000,19099,IOWA,IA,JASPER,8699,AL GORE,8729,GEORGE W. BUSH
2000,19101,IOWA,IA,JEFFERSON,2863,AL GORE,3248,GEORGE W. BUSH
2000,19103,IOWA,IA,JOHNSON,31174,AL GORE,17899,GEORGE W. BUSH
2000,19105,IOWA,IA,JONES,4690,AL GORE,4201,GEORGE W. BUSH
2000,19107,IOWA,IA,KEOKUK,2181,AL GORE,2571,GEORGE W. BUSH
2000,19109,IOWA,IA,KOSSUTH,3960,AL GORE,4612,GEORGE W. BUSH
2000,19111,IOWA,IA,LEE,9632,AL GORE,6339,GEORGE W. BUSH
2000,19113,IOWA,IA,LINN,48897,AL GORE,40417,GEORGE W. BUSH
2000,19115,IOWA,IA,LOUISA,2294,AL GORE,2207,GEORGE W. BUSH
2000,19117,IOWA,IA,LUCAS,1934,AL GORE,2262,GEORGE W. BUSH
2000,19119,IOWA,IA,LYON,1313,AL GORE,3918,GEORGE W. BUSH
2000,19121,IOWA,IA,MADISON,3093,AL GORE,3662,GEORGE W. BUSH
2000,19123,IOWA,IA,MAHASKA,3370,AL GORE,5971,GEORGE W. BUSH
2000,19125,IOWA,IA,MARION,5741,AL GORE,8358,GEORGE W. BUSH
2000,19127,IOWA,IA,MARSHALL,8322,AL GORE,8785,GEORGE W. BUSH
2000,19129,IOWA,IA,MILLS,2039,AL GORE,3684,GEORGE W. BUSH
2000,19131,IOWA,IA,MITCHELL,2650,AL GORE,2388,GEORGE W. BUSH
2000,19133,IOWA,IA,MONONA,2086,AL GORE,2304,GEORGE W. BUSH
